0,53.11,0,0,0,0
0.75,51.31,7.92,406.45,0.07,1
1.483,51.68,5.65,292.23,0.4,1
2.233,52.19,3.38,176.48,0.55,1
3,52.16,3.44,179.18,0.71,1
3.733,51.95,4.49,233,0.87,1
4.5,51.72,5.41,279.62,1.06,1
5.25,51.76,4.97,257.39,1.28,1
6,51.87,4.53,234.82,1.46,1
6.75,52.06,3.63,188.81,1.6,1
7.5,51.88,4.42,229.13,1.8,1
8.25,51.77,4.9,253.79,1.97,1
9,50.74,9.46,480.21,2.2,1
9.75,51.23,6.86,351.67,2.52,1
10.483,51.67,4.57,236.09,2.73,1
11.25,52.79,0,0,2.81,0
12,52.85,0,0,2.81,0
12.75,52.88,0,0,2.81,0
13.5,52.9,0,0,2.81,0
14.25,52.92,0,0,2.81,0
15,52.93,0,0,2.81,0
15.733,52.95,0,0,2.81,0
16.5,52.96,0,0,2.81,0
17.25,52.97,0,0,2.81,0
18,52.97,0,0,2.81,0
18.733,52.98,0,0,2.81,0
19.483,52.98,0,0,2.81,0
20.233,52.99,0,0,2.81,0
20.983,53,0,0,2.81,0
21.75,53,0,0,2.81,0
22.501,53,0,0,2.81,0
23.233,53.01,0,0,2.81,0
24.001,53.01,0,0,2.81,0
24.75,53.02,0,0,2.81,0
25.483,53.02,0,0,2.81,0
26.25,53.02,0,0,2.81,0
27.001,53.02,0,0,2.81,0
27.75,53.02,0,0,2.81,0
28.483,53.03,0,0,2.81,0
29.25,53.03,0,0,2.81,0
30.001,53.03,0,0,2.81,0
30.733,53.03,0,0,2.81,0
31.483,53.03,0,0,2.81,0
32.25,53.03,0,0,2.81,0
32.983,53.04,0,0,2.81,0
33.75,53.04,0,0,2.81,0
34.483,53.04,0,0,2.81,0
35.25,53.04,0,0,2.81,0
36.001,53.04,0,0,2.81,0
36.75,53.04,0,0,2.81,0
37.501,53.04,0,0,2.81,0
38.233,53.04,0,0,2.81,0
38.983,53.04,0,0,2.81,0
39.733,53.05,0,0,2.81,0
40.483,53.05,0,0,2.81,0
41.233,53.05,0,0,2.81,0
41.983,53.05,0,0,2.81,0
42.733,53.05,0,0,2.81,0
43.501,53.05,0,0,2.81,0
44.25,53.05,0,0,2.81,0
45.001,53.05,0,0,2.81,0
45.75,53.05,0,0,2.81,0
46.501,53.05,0,0,2.81,0
47.233,53.05,0,0,2.81,0
48.001,53.05,0,0,2.81,0
48.733,53.05,0,0,2.81,0
49.501,53.05,0,0,2.81,0
50.233,53.05,0,0,2.81,0
50.983,53.05,0,0,2.81,0
51.733,53.05,0,0,2.81,0
52.483,53.05,0,0,2.81,0
53.233,53.06,0,0,2.81,0
54.001,53.06,0,0,2.81,0
54.733,53.06,0,0,2.81,0
55.483,53.06,0,0,2.81,0
56.233,53.06,0,0,2.81,0
57.001,53.06,0,0,2.81,0
57.75,53.06,0,0,2.81,0
58.483,53.06,0,0,2.81,0
59.233,53.06,0,0,2.81,0
59.983,53.06,0,0,2.81,0
60.733,53.06,0,0,2.81,0
61.501,53.06,0,0,2.81,0
62.233,53.06,0,0,2.81,0
62.983,53.06,0,0,2.81,0
63.75,53.06,0,0,2.81,0
64.501,53.06,0,0,2.81,0
65.25,48.86,17.76,868,3.43,1
65.983,50.24,11.23,563.92,3.94,1
66.75,51.23,6.65,340.66,4.28,1
67.483,51.78,4.31,222.99,4.47,1
68.25,52.79,0,0,4.52,0
68.983,52.84,0,0,4.52,0
69.733,52.87,0,0,4.52,0
70.483,52.89,0,0,4.52,0
71.25,52.91,0,0,4.52,0
71.983,52.92,0,0,4.52,0
72.733,52.94,0,0,4.52,0
73.483,52.94,0,0,4.52,0
74.233,52.95,0,0,4.52,0
75.001,52.96,0,0,4.52,0
75.733,52.97,0,0,4.52,0
76.501,52.97,0,0,4.52,0
77.25,52.98,0,0,4.52,0
78.001,52.98,0,0,4.52,0
78.75,52.99,0,0,4.52,0
79.483,52.99,0,0,4.52,0
80.25,52.99,0,0,4.52,0
80.983,53,0,0,4.52,0
81.75,53,0,0,4.52,0
82.483,53,0,0,4.52,0
83.233,53,0,0,4.52,0
84.001,53.01,0,0,4.52,0
84.733,53.01,0,0,4.52,0
85.483,53.01,0,0,4.52,0
86.233,53.01,0,0,4.52,0
87.001,53.02,0,0,4.52,0
87.75,53.02,0,0,4.52,0
88.501,53.02,0,0,4.52,0
89.233,53.02,0,0,4.52,0
89.983,53.02,0,0,4.52,0
90.75,53.02,0,0,4.52,0
91.501,53.02,0,0,4.52,0
92.25,53.02,0,0,4.52,0
93.001,53.02,0,0,4.52,0
93.733,53.03,0,0,4.52,0
94.501,53.03,0,0,4.52,0
95.25,53.03,0,0,4.52,0
96.001,53.03,0,0,4.52,0
96.75,53.03,0,0,4.52,0
97.483,53.03,0,0,4.52,0
98.233,53.03,0,0,4.52,0
99.001,53.03,0,0,4.52,0
99.75,53.03,0,0,4.52,0
100.501,53.03,0,0,4.52,0
101.233,53.03,0,0,4.52,0
102.001,53.03,0,0,4.52,0
102.75,53.03,0,0,4.52,0
103.501,53.03,0,0,4.52,0
104.233,53.03,0,0,4.52,0
104.983,53.03,0,0,4.52,0
105.75,53.03,0,0,4.52,0
106.483,53.03,0,0,4.52,0
107.233,53.03,0,0,4.52,0
107.983,53.03,0,0,4.52,0
108.733,53.03,0,0,4.52,0
109.501,53.04,0,0,4.52,0
110.233,53.04,0,0,4.52,0
110.983,53.04,0,0,4.52,0
111.733,53.04,0,0,4.52,0
112.501,53.04,0,0,4.52,0
113.25,53.04,0,0,4.52,0
113.983,53.04,0,0,4.52,0
114.75,53.04,0,0,4.52,0
115.483,53.04,0,0,4.52,0
116.25,53.04,0,0,4.52,0
117.001,53.04,0,0,4.52,0
117.75,53.04,0,0,4.52,0
118.501,52.66,6.09,320.58,4.53,1
119.233,50.15,12.34,618.77,5.07,1
120.001,51.15,7.42,379.4,5.43,1
120.733,51.76,4.43,229.28,5.65,1
121.483,52.79,0,0,5.76,0
122.233,52.86,0,0,5.76,0
122.983,52.89,0,0,5.76,0
123.733,52.91,0,0,5.76,0
124.483,52.93,0,0,5.76,0
125.25,52.94,0,0,5.76,0
125.983,52.95,0,0,5.76,0
126.75,52.95,0,0,5.76,0
127.483,52.96,0,0,5.76,0
128.25,52.97,0,0,5.76,0
128.983,52.97,0,0,5.76,0
129.75,52.98,0,0,5.76,0
130.501,52.98,0,0,5.76,0
131.25,52.98,0,0,5.76,0
132.001,52.99,0,0,5.76,0
132.75,52.99,0,0,5.76,0
133.501,52.99,0,0,5.76,0
134.25,52.99,0,0,5.76,0
134.983,53,0,0,5.76,0
135.75,53,0,0,5.76,0
136.501,53,0,0,5.76,0
137.25,53,0,0,5.76,0
137.983,53,0,0,5.76,0
138.75,53,0,0,5.76,0
139.501,53.01,0,0,5.76,0
140.25,53.01,0,0,5.76,0
140.983,53.01,0,0,5.76,0
141.75,53.01,0,0,5.76,0
142.483,53.01,0,0,5.76,0
143.233,53.01,0,0,5.76,0
144.001,53.01,0,0,5.76,0
144.733,53.01,0,0,5.76,0
145.501,53.01,0,0,5.76,0
146.233,53.02,0,0,5.76,0
147.001,53.02,0,0,5.76,0
147.733,53.02,0,0,5.76,0
148.483,53.02,0,0,5.76,0
149.233,53.02,0,0,5.76,0
149.983,53.02,0,0,5.76,0
150.733,53.02,0,0,5.76,0
151.483,53.02,0,0,5.76,0
152.25,53.02,0,0,5.76,0
153.001,53.02,0,0,5.76,0
153.75,53.02,0,0,5.76,0
154.483,53.02,0,0,5.76,0
155.25,53.02,0,0,5.76,0
156.001,53.02,0,0,5.76,0
156.733,53.02,0,0,5.76,0
157.501,53.02,0,0,5.76,0
158.233,53.03,0,0,5.76,0
158.983,53.03,0,0,5.76,0
159.733,53.03,0,0,5.76,0
160.501,53.03,0,0,5.76,0
161.25,53.03,0,0,5.76,0
161.983,53.03,0,0,5.76,0
162.751,53.03,0,0,5.76,0
163.501,53.03,0,0,5.76,0
164.251,53.03,0,0,5.76,0
164.983,53.03,0,0,5.76,0
165.733,53.03,0,0,5.76,0
166.501,53.03,0,0,5.76,0
167.233,53.03,0,0,5.76,0
167.983,53.03,0,0,5.76,0
168.733,53.03,0,0,5.76,0
169.483,52.87,0.76,40.09,5.78,1
170.233,48.55,20.27,984.13,6.09,1
171.001,50.08,12.08,604.67,6.68,1
171.75,51.03,7.46,380.71,7.04,1
172.501,51.64,4.71,243.16,7.27,1
173.251,52.02,3.29,171.01,7.42,1
173.983,52.79,0,0,7.44,0
174.751,52.83,0,0,7.44,0
175.501,52.86,0,0,7.44,0
176.25,52.88,0,0,7.44,0
176.983,52.89,0,0,7.44,0
177.733,52.9,0,0,7.44,0
178.483,52.91,0,0,7.44,0
179.25,52.92,0,0,7.44,0
180.001,52.93,0,0,7.44,0
180.75,52.94,0,0,7.44,0
181.483,52.94,0,0,7.44,0
182.233,52.95,0,0,7.44,0
182.983,52.95,0,0,7.44,0
183.75,52.96,0,0,7.44,0
184.501,52.96,0,0,7.44,0
185.233,52.96,0,0,7.44,0
185.983,52.97,0,0,7.44,0
186.75,52.97,0,0,7.44,0
187.483,52.97,0,0,7.44,0
188.233,52.97,0,0,7.44,0
189.001,52.98,0,0,7.44,0
189.733,52.98,0,0,7.44,0
190.483,52.98,0,0,7.44,0
191.251,52.98,0,0,7.44,0
192.001,52.98,0,0,7.44,0
192.75,52.99,0,0,7.44,0
193.501,52.99,0,0,7.44,0
194.25,52.99,0,0,7.44,0
195.001,52.99,0,0,7.44,0
195.75,52.99,0,0,7.44,0
196.501,52.99,0,0,7.44,0
197.25,52.99,0,0,7.44,0
197.983,53,0,0,7.44,0
198.733,53,0,0,7.44,0
199.501,53,0,0,7.44,0
200.25,53,0,0,7.44,0
201.001,53,0,0,7.44,0
201.733,53,0,0,7.44,0
202.501,53,0,0,7.44,0
203.25,48.46,20.28,982.63,7.71,1
203.983,49.99,12.34,617,8.28,1
204.751,50.9,7.98,405.89,8.67,1
205.501,52.73,0,0,8.76,0
206.233,52.79,0,0,8.76,0
207.001,52.83,0,0,8.76,0
207.75,52.86,0,0,8.76,0
208.501,52.87,0,0,8.76,0
209.25,52.89,0,0,8.76,0
209.983,52.9,0,0,8.76,0
210.75,52.91,0,0,8.76,0
211.501,52.92,0,0,8.76,0
212.233,52.92,0,0,8.76,0
212.983,52.93,0,0,8.76,0
213.75,52.93,0,0,8.76,0
214.483,52.94,0,0,8.76,0
215.233,52.94,0,0,8.76,0
215.983,52.95,0,0,8.76,0
216.733,52.95,0,0,8.76,0
217.483,52.95,0,0,8.76,0
218.251,52.96,0,0,8.76,0
218.983,52.96,0,0,8.76,0
219.75,52.96,0,0,8.76,0
220.483,52.96,0,0,8.76,0
221.251,52.97,0,0,8.76,0
221.983,52.97,0,0,8.76,0
222.733,52.97,0,0,8.76,0
223.501,52.97,0,0,8.76,0
224.233,52.97,0,0,8.76,0
224.983,52.98,0,0,8.76,0
225.75,52.98,0,0,8.76,0
226.501,52.98,0,0,8.76,0
227.251,52.98,0,0,8.76,0
228.001,52.98,0,0,8.76,0
228.733,52.98,0,0,8.76,0
229.483,52.98,0,0,8.76,0
230.25,52.98,0,0,8.76,0
231.001,52.98,0,0,8.76,0
231.733,52.99,0,0,8.76,0
232.483,52.99,0,0,8.76,0
233.25,52.99,0,0,8.76,0
234.001,52.99,0,0,8.76,0
234.733,52.99,0,0,8.76,0
235.483,52.99,0,0,8.76,0
236.25,52.99,0,0,8.76,0
237.001,52.99,0,0,8.76,0
237.733,52.99,0,0,8.76,0
238.483,52.99,0,0,8.76,0
239.25,52.99,0,0,8.76,0
240.001,52.99,0,0,8.76,0
240.733,52.99,0,0,8.76,0
241.483,52.99,0,0,8.76,0
242.233,52.99,0,0,8.76,0
242.983,53,0,0,8.76,0
243.751,53,0,0,8.76,0
244.501,53,0,0,8.76,0
245.25,53,0,0,8.76,0
245.983,53,0,0,8.76,0
246.751,53,0,0,8.76,0
247.483,53,0,0,8.76,0
248.233,53,0,0,8.76,0
248.983,53,0,0,8.76,0
249.75,53,0,0,8.76,0
250.501,53,0,0,8.76,0
251.25,53,0,0,8.76,0
252.001,53,0,0,8.76,0
252.733,53,0,0,8.76,0
253.501,53,0,0,8.76,0
254.25,53,0,0,8.76,0
254.983,53,0,0,8.76,0
255.75,53,0,0,8.76,0
256.501,53,0,0,8.76,0
257.25,53,0,0,8.76,0
258.001,53,0,0,8.76,0
258.75,53,0,0,8.76,0
259.501,53,0,0,8.76,0
260.233,53,0,0,8.76,0
260.983,53,0,0,8.76,0
261.733,53,0,0,8.76,0
262.483,53,0,0,8.76,0
263.25,53,0,0,8.76,0
263.983,48.03,22.65,1087.68,9.2,1
264.751,49.94,12.58,628.17,9.84,1
265.501,50.93,7.86,400.46,10.21,1
266.233,51.56,4.92,253.84,10.43,1
266.983,52.68,0,0,10.56,0
267.75,52.75,0,0,10.56,0
268.501,52.79,0,0,10.56,0
269.25,52.82,0,0,10.56,0
269.983,52.84,0,0,10.56,0
270.733,52.86,0,0,10.56,0
271.501,52.87,0,0,10.56,0
272.25,52.88,0,0,10.56,0
273.001,52.89,0,0,10.56,0
273.75,52.9,0,0,10.56,0
274.483,52.9,0,0,10.56,0
275.25,52.91,0,0,10.56,0
276.001,52.91,0,0,10.56,0
276.733,52.92,0,0,10.56,0
277.501,52.92,0,0,10.56,0
278.251,52.93,0,0,10.56,0
279.001,52.93,0,0,10.56,0
279.75,52.94,0,0,10.56,0
280.501,52.94,0,0,10.56,0
281.233,52.94,0,0,10.56,0
281.983,52.94,0,0,10.56,0
282.75,52.95,0,0,10.56,0
283.483,52.95,0,0,10.56,0
284.25,52.95,0,0,10.56,0
285.001,52.95,0,0,10.56,0
285.75,52.95,0,0,10.56,0
286.501,52.96,0,0,10.56,0
287.233,52.96,0,0,10.56,0
287.983,52.96,0,0,10.56,0
288.733,52.96,0,0,10.56,0
289.483,52.96,0,0,10.56,0
290.25,52.96,0,0,10.56,0
290.983,52.97,0,0,10.56,0
291.751,52.97,0,0,10.56,0
292.483,52.97,0,0,10.56,0
293.233,52.97,0,0,10.56,0
293.983,52.97,0,0,10.56,0
294.75,52.97,0,0,10.56,0
295.483,52.97,0,0,10.56,0
296.25,52.97,0,0,10.56,0
297.001,52.97,0,0,10.56,0
297.75,52.97,0,0,10.56,0
298.483,52.98,0,0,10.56,0
299.25,52.98,0,0,10.56,0
300.001,52.98,0,0,10.56,0
300.733,52.98,0,0,10.56,0
301.483,52.98,0,0,10.56,0
302.233,52.98,0,0,10.56,0
303,52.98,0,0,10.56,0
303.75,52.98,0,0,10.56,0
304.483,52.98,0,0,10.56,0
305.25,52.98,0,0,10.56,0
306,52.98,0,0,10.56,0
306.75,52.98,0,0,10.56,0
307.483,52.98,0,0,10.56,0
308.25,52.98,0,0,10.56,0
309,52.98,0,0,10.56,0
309.75,52.98,0,0,10.56,0
310.5,52.98,0,0,10.56,0
311.25,52.98,0,0,10.56,0
311.983,52.98,0,0,10.56,0
312.75,52.99,0,0,10.56,0
313.483,52.99,0,0,10.56,0
314.25,52.99,0,0,10.56,0
315,52.99,0,0,10.56,0
315.75,52.99,0,0,10.56,0
316.483,52.99,0,0,10.56,0
317.233,52.99,0,0,10.56,0
317.983,52.99,0,0,10.56,0
318.733,52.99,0,0,10.56,0
319.5,52.99,0,0,10.56,0
320.25,52.99,0,0,10.56,0
320.983,52.99,0,0,10.56,0
321.733,52.99,0,0,10.56,0
322.5,52.99,0,0,10.56,0
323.25,52.99,0,0,10.56,0
323.983,52.99,0,0,10.56,0
324.733,52.99,0,0,10.56,0
325.483,52.99,0,0,10.56,0
326.233,52.99,0,0,10.56,0
326.983,52.99,0,0,10.56,0
327.733,52.99,0,0,10.56,0
328.483,52.99,0,0,10.56,0
329.25,52.99,0,0,10.56,0
329.983,52.99,0,0,10.56,0
330.75,52.99,0,0,10.56,0
331.483,52.99,0,0,10.56,0
332.25,52.99,0,0,10.56,0
333,52.99,0,0,10.56,0
333.733,52.99,0,0,10.56,0
334.5,52.99,0,0,10.56,0
335.25,52.99,0,0,10.56,0
336,52.99,0,0,10.56,0
336.75,52.99,0,0,10.56,0
337.483,52.99,0,0,10.56,0
338.25,52.99,0,0,10.56,0
338.983,52.99,0,0,10.56,0
339.733,52.99,0,0,10.56,0
340.5,52.99,0,0,10.56,0
341.233,52.99,0,0,10.56,0
342,52.99,0,0,10.56,0
342.75,52.99,0,0,10.56,0
343.5,52.99,0,0,10.56,0
344.233,52.99,0,0,10.56,0
344.983,52.99,0,0,10.56,0
345.75,52.99,0,0,10.56,0
346.5,53,0,0,10.56,0
347.233,52.99,0,0,10.56,0
348,52.99,0,0,10.56,0
348.733,52.99,0,0,10.56,0
349.5,52.99,0,0,10.56,0
350.25,52.99,0,0,10.56,0
351,52.99,0,0,10.56,0
351.75,52.99,0,0,10.56,0
352.5,53,0,0,10.56,0
353.25,53,0,0,10.56,0
354,52.99,0,0,10.56,0
354.75,52.99,0,0,10.56,0
355.5,52.99,0,0,10.56,0
356.233,52.99,0,0,10.56,0
357,53,0,0,10.56,0
357.733,53,0,0,10.56,0
358.5,53,0,0,10.56,0
359.233,53,0,0,10.56,0
360,53,0,0,10.56,0
360.733,53,0,0,10.56,0
361.5,53,0,0,10.56,0
362.25,53,0,0,10.56,0
362.983,53,0,0,10.56,0
363.733,53,0,0,10.56,0
364.483,53,0,0,10.56,0
365.25,53,0,0,10.56,0
366,53,0,0,10.56,0
366.75,52.83,0.8,42.05,10.58,1
367.5,49.35,16.58,818.37,10.87,1
368.233,50.56,10.13,512.32,11.33,1
369,51.46,5.76,296.2,11.64,1
369.733,51.88,3.85,199.61,11.81,1
370.483,52.15,2.72,141.99,11.94,1
371.233,52.79,0,0,11.97,0
372,52.83,0,0,11.97,0
372.733,52.85,0,0,11.97,0
373.483,52.87,0,0,11.97,0
374.25,52.88,0,0,11.97,0
375,52.89,0,0,11.97,0
375.75,52.9,0,0,11.97,0
376.5,52.91,0,0,11.97,0
377.25,52.91,0,0,11.97,0
378,52.92,0,0,11.97,0
378.75,52.92,0,0,11.97,0
379.5,52.93,0,0,11.97,0
380.25,52.93,0,0,11.97,0
381,52.93,0,0,11.97,0
381.733,52.94,0,0,11.97,0
382.483,52.94,0,0,11.97,0
383.25,52.94,0,0,11.97,0
383.983,52.94,0,0,11.97,0
384.733,52.95,0,0,11.97,0
385.5,52.95,0,0,11.97,0
386.25,52.95,0,0,11.97,0
387,52.95,0,0,11.97,0
387.733,52.95,0,0,11.97,0
388.483,52.96,0,0,11.97,0
389.25,52.96,0,0,11.97,0
389.983,52.96,0,0,11.97,0
390.75,52.96,0,0,11.97,0
391.483,52.96,0,0,11.97,0
392.233,52.96,0,0,11.97,0
392.983,52.96,0,0,11.97,0
393.733,52.96,0,0,11.97,0
394.5,52.96,0,0,11.97,0
395.25,52.97,0,0,11.97,0
396,52.97,0,0,11.97,0
396.733,52.97,0,0,11.97,0
397.483,52.97,0,0,11.97,0
398.25,52.97,0,0,11.97,0
398.983,52.97,0,0,11.97,0
399.733,52.97,0,0,11.97,0
400.483,52.97,0,0,11.97,0
401.233,52.97,0,0,11.97,0
401.983,52.97,0,0,11.97,0
402.733,52.97,0,0,11.97,0
403.5,52.97,0,0,11.97,0
404.233,52.97,0,0,11.97,0
404.983,52.97,0,0,11.97,0
405.733,52.97,0,0,11.97,0
406.483,52.98,0,0,11.97,0
407.233,52.98,0,0,11.97,0
408,52.98,0,0,11.97,0
408.75,52.98,0,0,11.97,0
409.5,52.98,0,0,11.97,0
410.25,52.98,0,0,11.97,0
411.001,52.98,0,0,11.97,0
411.75,52.98,0,0,11.97,0
412.501,52.98,0,0,11.97,0
413.25,52.98,0,0,11.97,0
414.001,52.98,0,0,11.97,0
414.75,52.98,0,0,11.97,0
415.501,52.98,0,0,11.97,0
416.25,52.98,0,0,11.97,0
416.983,52.98,0,0,11.97,0
417.75,52.98,0,0,11.97,0
418.483,52.98,0,0,11.97,0
419.233,52.98,0,0,11.97,0
420.001,52.98,0,0,11.97,0
420.75,52.98,0,0,11.97,0
421.501,52.98,0,0,11.97,0
422.25,52.98,0,0,11.97,0
423.001,52.98,0,0,11.97,0
423.75,52.98,0,0,11.97,0
424.483,52.98,0,0,11.97,0
425.233,52.98,0,0,11.97,0
425.983,52.98,0,0,11.97,0
426.75,52.98,0,0,11.97,0
427.501,52.98,0,0,11.97,0
428.233,52.98,0,0,11.97,0
429.001,52.98,0,0,11.97,0
429.75,52.98,0,0,11.97,0
430.501,52.98,0,0,11.97,0
431.233,52.98,0,0,11.97,0
431.983,52.98,0,0,11.97,0
432.733,52.98,0,0,11.97,0
433.501,52.98,0,0,11.97,0
434.25,52.98,0,0,11.97,0
434.983,52.98,0,0,11.97,0
435.733,52.83,0.72,37.97,11.99,1
436.483,49.14,17.36,853.02,12.22,1
437.233,49.88,13.03,650.16,12.84,1
437.983,51.05,7.39,377.34,13.21,1
438.733,52.68,0,0,13.37,0
439.501,52.77,0,0,13.37,0
440.25,52.8,0,0,13.37,0
440.983,52.83,0,0,13.37,0
441.733,52.85,0,0,13.37,0
442.483,52.86,0,0,13.37,0
443.233,52.87,0,0,13.37,0
443.983,52.88,0,0,13.37,0
444.733,52.89,0,0,13.37,0
445.501,52.9,0,0,13.37,0
446.233,52.9,0,0,13.37,0
447.001,52.91,0,0,13.37,0
447.75,52.91,0,0,13.37,0
448.483,52.92,0,0,13.37,0
449.233,52.92,0,0,13.37,0
450.001,52.92,0,0,13.37,0
450.733,52.93,0,0,13.37,0
451.483,52.93,0,0,13.37,0
452.233,52.93,0,0,13.37,0
453.001,52.93,0,0,13.37,0
453.75,52.94,0,0,13.37,0
454.483,52.94,0,0,13.37,0
455.25,52.94,0,0,13.37,0
455.983,52.94,0,0,13.37,0
456.733,52.94,0,0,13.37,0
457.501,52.94,0,0,13.37,0
458.233,52.95,0,0,13.37,0
459.001,52.95,0,0,13.37,0
459.75,52.95,0,0,13.37,0
460.501,52.95,0,0,13.37,0
461.25,52.95,0,0,13.37,0
461.983,52.95,0,0,13.37,0
462.75,52.95,0,0,13.37,0
463.483,52.96,0,0,13.37,0
464.25,52.96,0,0,13.37,0
464.983,52.96,0,0,13.37,0
465.733,52.96,0,0,13.37,0
466.501,52.96,0,0,13.37,0
467.25,52.96,0,0,13.37,0
467.983,52.96,0,0,13.37,0
468.75,52.96,0,0,13.37,0
469.501,52.96,0,0,13.37,0
470.25,52.96,0,0,13.37,0
470.983,52.96,0,0,13.37,0
471.75,52.96,0,0,13.37,0
472.483,52.96,0,0,13.37,0
473.233,52.96,0,0,13.37,0
474.001,52.96,0,0,13.37,0
474.75,52.97,0,0,13.37,0
475.501,52.96,0,0,13.37,0
476.233,52.96,0,0,13.37,0
476.983,52.97,0,0,13.37,0
477.733,52.97,0,0,13.37,0
478.483,52.97,0,0,13.37,0
479.233,52.97,0,0,13.37,0
480.001,52.97,0,0,13.37,0
480.75,52.97,0,0,13.37,0
481.501,52.97,0,0,13.37,0
482.25,52.97,0,0,13.37,0
483.001,52.97,0,0,13.37,0
483.733,52.97,0,0,13.37,0
484.501,52.97,0,0,13.37,0
485.233,52.97,0,0,13.37,0
486.001,52.97,0,0,13.37,0
486.75,52.97,0,0,13.37,0
487.483,52.97,0,0,13.37,0
488.233,52.97,0,0,13.37,0
489.001,52.83,0.64,33.9,13.38,1
489.75,50.8,9.84,499.88,13.47,1
490.501,50.22,11.72,588.46,14,1
491.25,51.09,7.26,370.94,14.35,1
492.001,52.78,-3.37,-178.02,14.54,0
492.75,52.77,0,0,14.54,0
493.501,52.81,0,0,14.54,0
494.233,52.84,0,0,14.54,0
494.983,52.85,0,0,14.54,0
495.75,52.87,0,0,14.54,0
496.483,52.88,0,0,14.54,0
497.233,52.88,0,0,14.54,0
498.001,52.89,0,0,14.54,0
498.75,52.9,0,0,14.54,0
499.483,52.9,0,0,14.54,0
500.25,52.91,0,0,14.54,0
501.001,52.91,0,0,14.54,0
501.75,52.91,0,0,14.54,0
502.483,52.92,0,0,14.54,0
503.233,52.92,0,0,14.54,0
504.001,52.92,0,0,14.54,0
504.75,52.93,0,0,14.54,0
505.501,52.93,0,0,14.54,0
506.25,52.93,0,0,14.54,0
507.001,52.93,0,0,14.54,0
507.75,52.93,0,0,14.54,0
508.483,52.94,0,0,14.54,0
509.233,52.94,0,0,14.54,0
510.001,52.94,0,0,14.54,0
510.75,52.94,0,0,14.54,0
511.501,52.94,0,0,14.54,0
512.233,52.94,0,0,14.54,0
513.001,52.94,0,0,14.54,0
513.75,52.94,0,0,14.54,0
514.501,52.95,0,0,14.54,0
515.233,52.95,0,0,14.54,0
515.983,52.95,0,0,14.54,0
516.75,52.95,0,0,14.54,0
517.501,52.95,0,0,14.54,0
518.25,52.95,0,0,14.54,0
518.983,52.95,0,0,14.54,0
519.75,52.95,0,0,14.54,0
520.501,52.95,0,0,14.54,0
521.25,52.95,0,0,14.54,0
522.001,52.95,0,0,14.54,0
522.733,52.95,0,0,14.54,0
523.501,52.95,0,0,14.54,0
524.233,52.95,0,0,14.54,0
525.001,52.96,0,0,14.54,0
525.733,52.96,0,0,14.54,0
526.501,52.96,0,0,14.54,0
527.25,52.96,0,0,14.54,0
528.001,52.96,0,0,14.54,0
528.75,52.96,0,0,14.54,0
529.501,52.96,0,0,14.54,0
530.233,52.96,0,0,14.54,0
531.001,52.96,0,0,14.54,0
531.75,52.96,0,0,14.54,0
532.501,52.96,0,0,14.54,0
533.233,52.96,0,0,14.54,0
533.983,52.96,0,0,14.54,0
534.75,52.96,0,0,14.54,0
535.501,52.96,0,0,14.54,0
536.233,52.96,0,0,14.54,0
537.001,52.96,0,0,14.54,0
537.733,52.96,0,0,14.54,0
538.483,52.96,0,0,14.54,0
539.25,52.96,0,0,14.54,0
540.001,52.96,0,0,14.54,0
540.75,52.96,0,0,14.54,0
541.501,52.96,0,0,14.54,0
542.233,52.96,0,0,14.54,0
542.983,52.96,0,0,14.54,0
543.733,52.21,3.4,177.28,14.57,1
544.483,48.84,18.53,904.88,15.13,1
545.233,50.29,10.77,541.72,15.66,1
545.983,51.06,7.11,363.07,15.99,1
546.733,52.7,0,0,16,0
547.483,52.75,0,0,16,0
548.233,52.79,0,0,16,0
