Timestamp,Voltage,Current,Power,Energy,State
554.25,53.36,0,0,18.89,0
555,53.36,0,0,18.89,0
555.734,53.36,0,0,18.89,0
556.484,53.36,0,0,18.89,0
557.234,53.36,0,0,18.89,0
558,53.36,0,0,18.89,0
558.75,53.37,0,0,18.89,0
559.5,53.37,0,0,18.89,0
560.234,53.37,0,0,18.89,0
561,53.37,0,0,18.89,0
561.75,53.37,0,0,18.89,0
562.5,53.37,0,0,18.89,0
563.234,53.37,0,0,18.89,0
564,48.17,22.11,1065.21,19.3,1
564.734,49.6,14.69,728.38,19.93,1
565.5,53,0,0,20.19,0
566.25,53.11,0,0,20.19,0
567,53.17,0,0,20.19,0
567.75,53.2,0,0,20.19,0
568.5,53.22,0,0,20.19,0
569.234,53.24,0,0,20.19,0
570,53.26,0,0,20.19,0
570.75,53.27,0,0,20.19,0
571.5,53.27,0,0,20.19,0
572.25,53.28,0,0,20.19,0
572.984,53.29,0,0,20.19,0
573.734,53.29,0,0,20.19,0
574.484,53.3,0,0,20.19,0
575.234,53.3,0,0,20.19,0
576,53.31,0,0,20.19,0
576.75,53.31,0,0,20.19,0
577.5,53.31,0,0,20.19,0
578.234,53.32,0,0,20.19,0
579,53.32,0,0,20.19,0
579.75,53.32,0,0,20.19,0
580.484,53.32,0,0,20.19,0
581.25,53.33,0,0,20.19,0
582,53.33,0,0,20.19,0
582.734,53.33,0,0,20.19,0
583.5,53.33,0,0,20.19,0
584.234,53.33,0,0,20.19,0
584.984,53.34,0,0,20.19,0
585.734,53.34,0,0,20.19,0
586.5,53.34,0,0,20.19,0
587.25,53.34,0,0,20.19,0
587.984,53.34,0,0,20.19,0
588.75,53.34,0,0,20.19,0
589.484,53.34,0,0,20.19,0
590.234,53.34,0,0,20.19,0
590.984,53.35,0,0,20.19,0
591.75,53.35,0,0,20.19,0
592.5,53.35,0,0,20.19,0
593.234,53.35,0,0,20.19,0
594,53.35,0,0,20.19,0
594.75,53.35,0,0,20.19,0
595.5,53.35,0,0,20.19,0
596.234,53.35,0,0,20.19,0
596.984,53.35,0,0,20.19,0
597.75,53.35,0,0,20.19,0
598.484,53.35,0,0,20.19,0
599.25,53.35,0,0,20.19,0
599.984,53.36,0,0,20.19,0
600.734,53.36,0,0,20.19,0
601.5,53.36,0,0,20.19,0
602.25,53.36,0,0,20.19,0
602.984,53.36,0,0,20.19,0
603.75,53.36,0,0,20.19,0
604.484,53.36,0,0,20.19,0
605.234,53.36,0,0,20.19,0
606,53.36,0,0,20.19,0
606.734,53.36,0,0,20.19,0
607.484,53.36,0,0,20.19,0
608.234,53.36,0,0,20.19,0
608.984,53.36,0,0,20.19,0
609.734,53.36,0,0,20.19,0
610.5,53.36,0,0,20.19,0
611.25,53.36,0,0,20.19,0
611.984,53.36,0,0,20.19,0
612.734,53.36,0,0,20.19,0
613.5,53.36,0,0,20.19,0
614.25,53.36,0,0,20.19,0
615,53.37,0,0,20.19,0
615.75,53.37,0,0,20.19,0
616.5,53.37,0,0,20.19,0
617.25,53.37,0,0,20.19,0
617.984,50.8,10.85,550.96,20.29,1
618.75,48.48,19.94,966.8,21.05,1
619.5,49.93,12.86,642.33,21.64,1
620.234,53.44,-2.01,-107.33,21.98,0
621,53.03,0,0,21.98,0
621.75,53.1,0,0,21.98,0
622.5,53.14,0,0,21.98,0
623.234,53.16,0,0,21.98,0
624,53.19,0,0,21.98,0
624.75,53.2,0,0,21.98,0
625.5,53.22,0,0,21.98,0
626.25,53.23,0,0,21.98,0
627,53.24,0,0,21.98,0
627.734,53.25,0,0,21.98,0
628.484,53.25,0,0,21.98,0
629.234,53.26,0,0,21.98,0
630,53.26,0,0,21.98,0
630.734,53.27,0,0,21.98,0
631.5,53.27,0,0,21.98,0
632.234,53.28,0,0,21.98,0
632.984,53.28,0,0,21.98,0
633.75,53.28,0,0,21.98,0
634.484,53.29,0,0,21.98,0
635.234,53.29,0,0,21.98,0
635.984,53.29,0,0,21.98,0
636.734,53.3,0,0,21.98,0
637.484,53.3,0,0,21.98,0
638.234,53.3,0,0,21.98,0
638.984,53.3,0,0,21.98,0
639.75,53.3,0,0,21.98,0
640.484,53.31,0,0,21.98,0
641.25,53.31,0,0,21.98,0
642,53.31,0,0,21.98,0
642.734,53.31,0,0,21.98,0
643.484,53.31,0,0,21.98,0
644.25,53.31,0,0,21.98,0
645,53.32,0,0,21.98,0
645.734,53.32,0,0,21.98,0
646.484,53.32,0,0,21.98,0
647.234,53.32,0,0,21.98,0
648,53.32,0,0,21.98,0
648.734,53.32,0,0,21.98,0
649.484,53.32,0,0,21.98,0
650.234,53.32,0,0,21.98,0
651,53.32,0,0,21.98,0
651.734,53.32,0,0,21.98,0
652.5,53.32,0,0,21.98,0
653.234,53.32,0,0,21.98,0
654,53.33,0,0,21.98,0
654.75,53.33,0,0,21.98,0
655.484,53.33,0,0,21.98,0
656.25,53.33,0,0,21.98,0
657,53.33,0,0,21.98,0
657.75,53.33,0,0,21.98,0
658.484,53.33,0,0,21.98,0
659.234,53.33,0,0,21.98,0
659.984,53.33,0,0,21.98,0
660.734,53.33,0,0,21.98,0
661.5,53.33,0,0,21.98,0
662.25,53.33,0,0,21.98,0
663,53.33,0,0,21.98,0
663.75,53.33,0,0,21.98,0
664.5,53.33,0,0,21.98,0
665.25,53.34,0,0,21.98,0
665.984,53.33,0,0,21.98,0
666.75,53.34,0,0,21.98,0
667.5,53.34,0,0,21.98,0
668.25,53.34,0,0,21.98,0
669,53.34,0,0,21.98,0
669.734,53.34,0,0,21.98,0
670.5,53.34,0,0,21.98,0
671.25,53.34,0,0,21.98,0
672,53.34,0,0,21.98,0
672.734,53.34,0,0,21.98,0
673.484,53.34,0,0,21.98,0
674.25,53.34,0,0,21.98,0
675,53.34,0,0,21.98,0
675.734,53.34,0,0,21.98,0
676.5,53.34,0,0,21.98,0
677.234,53.34,0,0,21.98,0
678,53.34,0,0,21.98,0
678.75,53.34,0,0,21.98,0
679.484,53.34,0,0,21.98,0
680.25,53.34,0,0,21.98,0
680.984,53.34,0,0,21.98,0
681.734,53.34,0,0,21.98,0
682.5,53.34,0,0,21.98,0
683.25,53.34,0,0,21.98,0
684,53.34,0,0,21.98,0
684.734,53.34,0,0,21.98,0
685.484,53.34,0,0,21.98,0
686.25,53.34,0,0,21.98,0
686.984,53.34,0,0,21.98,0
687.75,53.34,0,0,21.98,0
688.484,53.34,0,0,21.98,0
689.234,53.34,0,0,21.98,0
690,53.34,0,0,21.98,0
690.734,53.34,0,0,21.98,0
691.5,53.34,0,0,21.98,0
692.234,53.35,0,0,21.98,0
693,53.35,0,0,21.98,0
693.734,53.35,0,0,21.98,0
694.5,53.35,0,0,21.98,0
695.25,53.35,0,0,21.98,0
695.984,50,14.39,719.24,22.14,1
696.75,49.29,16.81,828.73,22.85,1
697.5,50.54,10.82,546.83,23.33,1
698.25,51.39,6.71,344.72,23.63,1
699,52.98,0,0,23.76,0
699.75,53.07,0,0,23.76,0
700.484,53.11,0,0,23.76,0
701.234,53.15,0,0,23.76,0
702,53.17,0,0,23.76,0
702.75,53.18,0,0,23.76,0
703.5,53.2,0,0,23.76,0
704.234,53.21,0,0,23.76,0
704.984,53.22,0,0,23.76,0
705.75,53.23,0,0,23.76,0
706.484,53.23,0,0,23.76,0
707.25,53.24,0,0,23.76,0
708,53.24,0,0,23.76,0
708.734,53.25,0,0,23.76,0
709.5,53.25,0,0,23.76,0
710.25,53.26,0,0,23.76,0
711,53.26,0,0,23.76,0
711.75,53.27,0,0,23.76,0
712.5,53.27,0,0,23.76,0
713.25,53.27,0,0,23.76,0
714,53.27,0,0,23.76,0
714.75,53.28,0,0,23.76,0
715.5,53.28,0,0,23.76,0
716.234,53.28,0,0,23.76,0
717,53.28,0,0,23.76,0
717.75,53.28,0,0,23.76,0
718.5,53.28,0,0,23.76,0
719.25,53.29,0,0,23.76,0
719.984,53.29,0,0,23.76,0
720.734,53.29,0,0,23.76,0
721.484,53.29,0,0,23.76,0
722.25,53.29,0,0,23.76,0
722.984,53.29,0,0,23.76,0
723.734,53.3,0,0,23.76,0
724.5,53.3,0,0,23.76,0
725.234,53.3,0,0,23.76,0
725.984,53.3,0,0,23.76,0
726.734,53.3,0,0,23.76,0
727.5,53.3,0,0,23.76,0
728.234,53.3,0,0,23.76,0
729,53.3,0,0,23.76,0
729.75,53.3,0,0,23.76,0
730.5,53.3,0,0,23.76,0
731.25,53.3,0,0,23.76,0
732,53.31,0,0,23.76,0
732.75,53.31,0,0,23.76,0
733.5,53.31,0,0,23.76,0
734.234,53.31,0,0,23.76,0
734.984,53.31,0,0,23.76,0
735.75,53.31,0,0,23.76,0
736.5,53.31,0,0,23.76,0
737.234,53.31,0,0,23.76,0
738,53.31,0,0,23.76,0
738.75,53.31,0,0,23.76,0
739.5,53.31,0,0,23.76,0
740.25,53.31,0,0,23.76,0
741,53.31,0,0,23.76,0
741.734,53.31,0,0,23.76,0
742.484,53.31,0,0,23.76,0
743.25,53.31,0,0,23.76,0
744,53.31,0,0,23.76,0
744.75,53.31,0,0,23.76,0
745.484,53.32,0,0,23.76,0
746.25,53.32,0,0,23.76,0
746.984,53.32,0,0,23.76,0
747.734,53.32,0,0,23.76,0
748.5,53.32,0,0,23.76,0
749.25,53.32,0,0,23.76,0
750,53.32,0,0,23.76,0
750.75,53.32,0,0,23.76,0
751.484,53.32,0,0,23.76,0
752.234,53.32,0,0,23.76,0
752.984,53.32,0,0,23.76,0
753.75,53.32,0,0,23.76,0
754.5,53.32,0,0,23.76,0
755.234,53.32,0,0,23.76,0
755.984,53.32,0,0,23.76,0
756.75,53.32,0,0,23.76,0
757.5,53.32,0,0,23.76,0
758.234,53.32,0,0,23.76,0
758.984,53.32,0,0,23.76,0
759.734,53.32,0,0,23.76,0
760.5,53.32,0,0,23.76,0
761.234,53.32,0,0,23.76,0
761.984,53.32,0,0,23.76,0
762.734,53.32,0,0,23.76,0
763.5,53.32,0,0,23.76,0
764.234,53.32,0,0,23.76,0
765,53.32,0,0,23.76,0
765.75,53.32,0,0,23.76,0
766.484,53.32,0,0,23.76,0
767.25,53.32,0,0,23.76,0
768,53.32,0,0,23.76,0
768.734,53.32,0,0,23.76,0
769.5,53.32,0,0,23.76,0
770.25,53.32,0,0,23.76,0
771,53.32,0,0,23.76,0
771.75,53.32,0,0,23.76,0
772.5,53.32,0,0,23.76,0
773.25,53.32,0,0,23.76,0
774,53.32,0,0,23.76,0
774.734,53.32,0,0,23.76,0
775.5,53.32,0,0,23.76,0
776.25,53.32,0,0,23.76,0
776.984,53.32,0,0,23.76,0
777.734,53.32,0,0,23.76,0
778.484,53.32,0,0,23.76,0
779.234,53.32,0,0,23.76,0
779.984,53.32,0,0,23.76,0
780.75,53.32,0,0,23.76,0
781.5,53.32,0,0,23.76,0
782.25,53.32,0,0,23.76,0
783,53.32,0,0,23.76,0
783.734,53.32,0,0,23.76,0
784.484,47.75,24,1145.88,24.19,1
785.234,48.93,17.46,854.38,24.98,1
786,50.19,11.59,581.6,25.52,1
786.75,52.83,0,0,25.8,0
787.484,52.97,0,0,25.8,0
788.25,53.04,0,0,25.8,0
789,53.08,0,0,25.8,0
789.734,53.11,0,0,25.8,0
790.5,53.13,0,0,25.8,0
791.25,53.15,0,0,25.8,0
792,53.16,0,0,25.8,0
792.75,53.17,0,0,25.8,0
793.5,53.18,0,0,25.8,0
794.25,53.19,0,0,25.8,0
795,53.2,0,0,25.8,0
795.734,53.21,0,0,25.8,0
796.5,53.21,0,0,25.8,0
797.25,53.22,0,0,25.8,0
797.984,53.22,0,0,25.8,0
798.75,53.23,0,0,25.8,0
799.484,53.23,0,0,25.8,0
800.234,53.23,0,0,25.8,0
800.984,53.24,0,0,25.8,0
801.75,53.24,0,0,25.8,0
802.5,53.24,0,0,25.8,0
803.25,53.25,0,0,25.8,0
804,53.25,0,0,25.8,0
804.75,53.25,0,0,25.8,0
805.484,53.25,0,0,25.8,0
806.25,53.26,0,0,25.8,0
806.984,53.26,0,0,25.8,0
807.734,53.26,0,0,25.8,0
808.484,53.26,0,0,25.8,0
809.25,53.26,0,0,25.8,0
810,53.27,0,0,25.8,0
810.734,53.27,0,0,25.8,0
811.5,53.27,0,0,25.8,0
812.25,53.27,0,0,25.8,0
813,53.27,0,0,25.8,0
813.75,53.27,0,0,25.8,0
814.5,53.27,0,0,25.8,0
815.25,53.27,0,0,25.8,0
815.984,53.27,0,0,25.8,0
816.734,53.27,0,0,25.8,0
817.5,53.27,0,0,25.8,0
818.234,53.27,0,0,25.8,0
819,53.28,0,0,25.8,0
819.75,53.28,0,0,25.8,0
820.5,53.28,0,0,25.8,0
821.234,53.28,0,0,25.8,0
821.984,53.28,0,0,25.8,0
822.734,53.28,0,0,25.8,0
823.5,53.28,0,0,25.8,0
824.25,53.28,0,0,25.8,0
825,53.28,0,0,25.8,0
825.75,53.28,0,0,25.8,0
826.5,53.28,0,0,25.8,0
827.25,53.28,0,0,25.8,0
827.984,53.28,0,0,25.8,0
828.75,53.28,0,0,25.8,0
829.5,53.28,0,0,25.8,0
830.234,53.29,0,0,25.8,0
831,53.29,0,0,25.8,0
831.734,53.29,0,0,25.8,0
832.5,53.29,0,0,25.8,0
833.25,53.29,0,0,25.8,0
834,53.29,0,0,25.8,0
834.75,53.29,0,0,25.8,0
835.5,53.29,0,0,25.8,0
836.25,53.29,0,0,25.8,0
837,53.29,0,0,25.8,0
837.75,53.29,0,0,25.8,0
838.484,53.29,0,0,25.8,0
839.234,53.29,0,0,25.8,0
840,53.29,0,0,25.8,0
840.734,53.29,0,0,25.8,0
841.5,53.29,0,0,25.8,0
842.234,49.26,17.77,875.49,26.03,1
842.984,49.96,13.34,666.31,26.66,1
843.734,50.87,8.98,457.02,27.08,1
844.484,53.02,0,0,27.09,0
845.234,53.08,0,0,27.09,0
845.984,53.12,0,0,27.09,0
846.734,53.14,0,0,27.09,0
847.484,53.16,0,0,27.09,0
848.234,53.17,0,0,27.09,0
849,53.19,0,0,27.09,0
849.75,53.19,0,0,27.09,0
850.5,53.2,0,0,27.09,0
851.234,53.21,0,0,27.09,0
852,53.21,0,0,27.09,0
852.734,53.22,0,0,27.09,0
853.5,53.22,0,0,27.09,0
854.25,53.23,0,0,27.09,0
854.984,53.23,0,0,27.09,0
855.734,53.23,0,0,27.09,0
856.5,53.23,0,0,27.09,0
857.25,53.24,0,0,27.09,0
857.984,53.24,0,0,27.09,0
858.75,53.24,0,0,27.09,0
859.5,53.24,0,0,27.09,0
860.25,53.25,0,0,27.09,0
860.984,53.25,0,0,27.09,0
861.734,53.25,0,0,27.09,0
862.484,53.25,0,0,27.09,0
863.234,53.25,0,0,27.09,0
864,53.25,0,0,27.09,0
864.75,53.26,0,0,27.09,0
865.5,53.26,0,0,27.09,0
866.234,53.26,0,0,27.09,0
867,53.26,0,0,27.09,0
867.734,53.26,0,0,27.09,0
868.5,53.26,0,0,27.09,0
869.25,53.26,0,0,27.09,0
869.984,53.26,0,0,27.09,0
870.734,53.26,0,0,27.09,0
871.484,53.27,0,0,27.09,0
872.25,53.27,0,0,27.09,0
872.984,53.27,0,0,27.09,0
873.75,53.27,0,0,27.09,0
874.5,53.27,0,0,27.09,0
875.234,53.27,0,0,27.09,0
876,53.27,0,0,27.09,0
876.75,53.27,0,0,27.09,0
877.5,53.27,0,0,27.09,0
878.234,53.27,0,0,27.09,0
878.984,53.27,0,0,27.09,0
879.734,53.27,0,0,27.09,0
880.5,53.27,0,0,27.09,0
881.234,53.27,0,0,27.09,0
882,53.27,0,0,27.09,0
882.75,53.27,0,0,27.09,0
883.5,53.27,0,0,27.09,0
884.234,53.27,0,0,27.09,0
884.984,53.27,0,0,27.09,0
885.75,53.27,0,0,27.09,0
886.5,53.27,0,0,27.09,0
887.25,53.27,0,0,27.09,0
888,53.27,0,0,27.09,0
888.734,53.27,0,0,27.09,0
889.484,52.75,0.13,6.7,27.09,1
890.234,48.26,21.84,1053.92,27.51,1
891,49.81,13.69,681.79,28.16,1
891.75,50.82,8.83,448.95,28.58,1
892.484,52.94,0,0,28.65,0
893.25,53.02,0,0,28.65,0
894,53.07,0,0,28.65,0
894.75,53.1,0,0,28.65,0
895.5,53.12,0,0,28.65,0
896.25,53.13,0,0,28.65,0
897,53.15,0,0,28.65,0
897.734,53.16,0,0,28.65,0
898.5,53.17,0,0,28.65,0
899.25,53.17,0,0,28.65,0
900,53.18,0,0,28.65,0
900.734,53.19,0,0,28.65,0
901.5,53.19,0,0,28.65,0
902.234,53.2,0,0,28.65,0
902.984,53.2,0,0,28.65,0
903.75,53.2,0,0,28.65,0
904.484,53.21,0,0,28.65,0
905.234,53.21,0,0,28.65,0
906,53.21,0,0,28.65,0
906.734,53.21,0,0,28.65,0
907.5,53.22,0,0,28.65,0
908.234,53.22,0,0,28.65,0
909,53.22,0,0,28.65,0
909.75,53.23,0,0,28.65,0
910.484,53.23,0,0,28.65,0
911.25,53.23,0,0,28.65,0
912,53.23,0,0,28.65,0
912.75,53.23,0,0,28.65,0
913.5,53.23,0,0,28.65,0
914.25,53.23,0,0,28.65,0
914.984,53.24,0,0,28.65,0
915.734,53.24,0,0,28.65,0
916.5,53.24,0,0,28.65,0
917.25,53.24,0,0,28.65,0
918,53.24,0,0,28.65,0
918.75,53.24,0,0,28.65,0
919.484,53.24,0,0,28.65,0
920.25,52.46,3.35,175.86,28.68,1
921,48.39,20.73,1002.97,29.29,1
921.75,49.73,13.97,694.74,29.91,1
922.5,52.84,0,0,30.18,0
923.25,52.96,0,0,30.18,0
924,53.02,0,0,30.18,0
924.734,53.06,0,0,30.18,0
925.5,53.08,0,0,30.18,0
926.25,53.1,0,0,30.18,0
927,53.11,0,0,30.18,0
927.734,53.13,0,0,30.18,0
928.5,53.14,0,0,30.18,0
929.234,53.15,0,0,30.18,0
929.984,53.15,0,0,30.18,0
930.75,53.16,0,0,30.18,0
931.484,53.16,0,0,30.18,0
932.234,53.17,0,0,30.18,0
933,53.17,0,0,30.18,0
933.75,53.18,0,0,30.18,0
934.5,53.18,0,0,30.18,0
935.25,53.19,0,0,30.18,0
936,53.19,0,0,30.18,0
936.734,53.19,0,0,30.18,0
937.484,53.2,0,0,30.18,0
938.25,53.2,0,0,30.18,0
939,53.2,0,0,30.18,0
939.75,53.2,0,0,30.18,0
940.5,53.21,0,0,30.18,0
941.25,53.21,0,0,30.18,0
942,53.21,0,0,30.18,0
942.75,53.21,0,0,30.18,0
943.484,53.21,0,0,30.18,0
944.234,53.21,0,0,30.18,0
945,53.21,0,0,30.18,0
945.75,53.22,0,0,30.18,0
946.5,53.22,0,0,30.18,0
947.25,53.22,0,0,30.18,0
947.984,53.22,0,0,30.18,0
948.734,53.22,0,0,30.18,0
949.484,53.22,0,0,30.18,0
950.25,53.22,0,0,30.18,0
950.984,53.22,0,0,30.18,0
951.75,53.22,0,0,30.18,0
952.484,53.22,0,0,30.18,0
953.25,53.23,0,0,30.18,0
954,53.23,0,0,30.18,0
954.75,53.23,0,0,30.18,0
955.484,53.23,0,0,30.18,0
956.234,53.23,0,0,30.18,0
957,53.23,0,0,30.18,0
957.75,53.23,0,0,30.18,0
958.484,53.23,0,0,30.18,0
959.234,53.23,0,0,30.18,0
959.984,53.23,0,0,30.18,0
960.75,53.23,0,0,30.18,0
961.5,53.23,0,0,30.18,0
962.25,53.23,0,0,30.18,0
962.984,53.23,0,0,30.18,0
963.75,53.23,0,0,30.18,0
964.484,53.24,0,0,30.18,0
965.234,53.24,0,0,30.18,0
966,53.24,0,0,30.18,0
966.75,53.24,0,0,30.18,0
967.5,53.24,0,0,30.18,0
968.25,53.24,0,0,30.18,0
969,53.24,0,0,30.18,0
969.75,53.24,0,0,30.18,0
970.484,53.24,0,0,30.18,0
971.234,53.24,0,0,30.18,0
972,53.24,0,0,30.18,0
972.734,53.24,0,0,30.18,0
973.5,53.24,0,0,30.18,0
974.234,53.24,0,0,30.18,0
975,53.24,0,0,30.18,0
975.75,48.17,22.32,1075.2,30.56,1
976.5,49.24,16.39,807.27,31.29,1
977.25,50.45,10.52,530.87,31.78,1
978,52.91,0,0,31.79,0
978.734,52.99,0,0,31.79,0
979.484,53.03,0,0,31.79,0
980.234,53.06,0,0,31.79,0
981,53.08,0,0,31.79,0
981.734,53.1,0,0,31.79,0
982.5,53.11,0,0,31.79,0
983.25,53.12,0,0,31.79,0
983.984,53.13,0,0,31.79,0
984.734,53.14,0,0,31.79,0
985.5,53.15,0,0,31.79,0
986.25,53.15,0,0,31.79,0
986.984,53.16,0,0,31.79,0
987.734,53.16,0,0,31.79,0
988.5,53.16,0,0,31.79,0
989.25,53.17,0,0,31.79,0
989.984,53.17,0,0,31.79,0
990.75,53.18,0,0,31.79,0
991.5,53.18,0,0,31.79,0
992.25,53.18,0,0,31.79,0
993,53.18,0,0,31.79,0
993.734,53.19,0,0,31.79,0
994.5,53.19,0,0,31.79,0
995.234,53.19,0,0,31.79,0
995.984,53.19,0,0,31.79,0
996.75,53.2,0,0,31.79,0
997.5,53.2,0,0,31.79,0
998.25,53.2,0,0,31.79,0
998.984,53.2,0,0,31.79,0
999.734,53.2,0,0,31.79,0
1000.484,53.2,0,0,31.79,0
1001.234,53.2,0,0,31.79,0
1001.984,53.21,0,0,31.79,0
1002.734,53.21,0,0,31.79,0
1003.5,53.21,0,0,31.79,0
1004.25,53.21,0,0,31.79,0
1004.984,53.21,0,0,31.79,0
1005.75,53.21,0,0,31.79,0
1006.5,53.21,0,0,31.79,0
1007.25,53.21,0,0,31.79,0
1007.984,53.21,0,0,31.79,0
1008.75,53.21,0,0,31.79,0
1009.484,53.21,0,0,31.79,0
1010.234,53.21,0,0,31.79,0
1010.984,53.21,0,0,31.79,0
1011.75,53.22,0,0,31.79,0
1012.5,53.22,0,0,31.79,0
1013.25,53.22,0,0,31.79,0
1013.984,53.22,0,0,31.79,0
1014.734,53.22,0,0,31.79,0
1015.5,53.22,0,0,31.79,0
1016.25,53.22,0,0,31.79,0
1017,53.22,0,0,31.79,0
1017.734,53.22,0,0,31.79,0
1018.5,53.22,0,0,31.79,0
1019.234,53.22,0,0,31.79,0
1020,53.22,0,0,31.79,0
1020.734,53.22,0,0,31.79,0
1021.484,53.22,0,0,31.79,0
1022.234,53.22,0,0,31.79,0
1023,53.22,0,0,31.79,0
1023.734,53.22,0,0,31.79,0
1024.5,53.22,0,0,31.79,0
1025.234,53.22,0,0,31.79,0
1026,53.22,0,0,31.79,0
1026.75,53.22,0,0,31.79,0
1027.484,53.22,0,0,31.79,0
1028.25,53.23,0,0,31.79,0
1029,53.23,0,0,31.79,0
1029.75,53.23,0,0,31.79,0
1030.484,53.23,0,0,31.79,0
1031.234,53.23,0,0,31.79,0
1032,53.23,0,0,31.79,0
1032.734,53.23,0,0,31.79,0
1033.484,53.23,0,0,31.79,0
1034.25,53.23,0,0,31.79,0
1034.984,53.23,0,0,31.79,0
1035.734,53.23,0,0,31.79,0
1036.484,53.23,0,0,31.79,0
1037.25,53.23,0,0,31.79,0
1037.984,53.23,0,0,31.79,0
1038.75,53.23,0,0,31.79,0
1039.5,53.23,0,0,31.79,0
1040.234,53.23,0,0,31.79,0
1041,53.23,0,0,31.79,0
1041.75,53.23,0,0,31.79,0
1042.5,53.23,0,0,31.79,0
1043.234,53.23,0,0,31.79,0
1044,53.23,0,0,31.79,0
1044.734,53.23,0,0,31.79,0
1045.5,53.23,0,0,31.79,0
1046.234,53.23,0,0,31.79,0
1046.984,53.23,0,0,31.79,0
1047.734,53.23,0,0,31.79,0
1048.484,53.23,0,0,31.79,0
1049.234,53.23,0,0,31.79,0
1049.984,53.23,0,0,31.79,0
1050.75,53.23,0,0,31.79,0
1051.5,53.23,0,0,31.79,0
1052.234,53.23,0,0,31.79,0
1053,53.23,0,0,31.79,0
1053.734,53.23,0,0,31.79,0
1054.5,53.23,0,0,31.79,0
1055.234,52.4,3.67,192.34,31.81,1
1056,48.7,19.46,947.84,32.43,1
1056.75,50.09,12.34,618.09,33,1
1057.484,50.98,8.17,416.55,33.36,1
1058.234,52.92,0,0,33.39,0
1058.984,52.99,0,0,33.39,0
1059.75,53.03,0,0,33.39,0
1060.5,53.06,0,0,33.39,0
1061.25,53.08,0,0,33.39,0
1062,53.09,0,0,33.39,0
1062.75,53.11,0,0,33.39,0
1063.484,53.11,0,0,33.39,0
1064.25,53.12,0,0,33.39,0
1065,53.13,0,0,33.39,0
1065.75,53.14,0,0,33.39,0
1066.484,53.14,0,0,33.39,0
1067.25,53.15,0,0,33.39,0
1067.984,53.15,0,0,33.39,0
1068.75,53.16,0,0,33.39,0
1069.5,53.16,0,0,33.39,0
1070.234,53.16,0,0,33.39,0
1071,53.17,0,0,33.39,0
1071.75,53.17,0,0,33.39,0
1072.5,53.17,0,0,33.39,0
1073.234,53.18,0,0,33.39,0
1074,53.18,0,0,33.39,0
1074.734,53.18,0,0,33.39,0
1075.5,53.18,0,0,33.39,0
1076.25,53.18,0,0,33.39,0
1077,53.19,0,0,33.39,0
1077.734,53.19,0,0,33.39,0
1078.484,53.19,0,0,33.39,0
1079.25,53.19,0,0,33.39,0
1079.984,53.19,0,0,33.39,0
1080.75,53.19,0,0,33.39,0
1081.5,53.19,0,0,33.39,0
1082.25,53.2,0,0,33.39,0
1082.984,53.2,0,0,33.39,0
1083.75,53.2,0,0,33.39,0
1084.484,53.2,0,0,33.39,0
1085.25,53.2,0,0,33.39,0
1086,53.2,0,0,33.39,0
1086.75,53.2,0,0,33.39,0
1087.5,53.2,0,0,33.39,0
1088.234,53.2,0,0,33.39,0
1088.984,53.2,0,0,33.39,0
1089.734,53.2,0,0,33.39,0
1090.484,53.2,0,0,33.39,0
1091.234,53.2,0,0,33.39,0
1091.984,53.21,0,0,33.39,0
1092.75,53.21,0,0,33.39,0
1093.5,53.21,0,0,33.39,0
1094.234,53.21,0,0,33.39,0
1095,53.21,0,0,33.39,0
1095.75,53.21,0,0,33.39,0
