latitude,longitude
-6.1184462559896495,106.85880003463389
-6.118446795907555,106.8587910173259
-6.118447335139282,106.85878199997642
-6.118447873762178,106.85877298259014
-6.118448411853585,106.85876396517176
-6.118448949490847,106.85875494772598
-6.118449486751312,106.85874593025747
-6.118450023726082,106.85873691277177
-6.118450560549936,106.85872789527697
-6.118451097366247,106.85871887778173
-6.118451634261209,106.85870986029121
-6.118452171158861,106.85870084280087
-6.118452707954795,106.85869182530439
-6.118453244588667,106.85868280779816
-6.118453781111927,106.85867379028528
-6.11845431759326,106.85866477276986
-6.118454854049206,106.85865575525293
-6.118455390377737,106.85864673772831
-6.118455926460613,106.85863772018894
-6.118456462206591,106.85862870262929
-6.118456997579533,106.85861968504724
-6.118457532550323,106.85861066744106
-6.11845806711978,106.8586016498108
-6.118458601343681,106.85859263215983
-6.118459135283681,106.85858361449183
-6.118459669000468,106.8585745968105
-6.1184602025531385,106.85856557911933
-6.118460735999972,106.85855656142182
-6.118461269363097,106.85854754371931
-6.118461802610745,106.8585385260099
-6.118462335708526,106.85852950829153
-6.118462868696921,106.8585204905666
-6.118463401717191,106.85851147284359
-6.1184639349130805,106.85850245513107
-6.118464468272753,106.85849343742836
-6.118465001595203,106.85848441972341
-6.118465534672853,106.85847540200383
-6.118466067431293,106.85846638426517
-6.118466599942469,106.85845736651173
-6.118467132281921,106.85844834874803
-6.118467664436535,106.8584393309733
-6.1184681963051,106.8584303131815
-6.118468727788925,106.85842129536677
-6.118469258909733,106.85841227753039
-6.118469789797402,106.85840325968013
-6.118470320579899,106.8583942418236
-6.1184708512917245,106.85838522396287
-6.118471381891498,106.85837620609547
-6.11847191234873,106.85836718821959
-6.118472442815088,106.85835817034423
-6.118472973575819,106.85834915248643
-6.118473504895342,106.85834013466192
-6.118474036750334,106.85833111686931
-6.118474568927007,106.85832209909587
-6.118475101232397,106.85831308133012
-6.11847563372734,106.8583040635757
-6.118476166624141,106.85829504584532
-6.118476700103289,106.85828602814978
-6.118477234034815,106.85827701048129
-6.118477768121906,106.8582679928221
-6.118478302097949,106.85825897515628
-6.11847883595284,106.8582499574832
-6.118479369800418,106.85824093980969
-6.118479903728146,106.85823192214097
-6.118480437629959,106.85822290447071
-6.118480971315841,106.85821388678751
-6.118481504635244,106.8582048690824
-6.118482037688505,106.85819585136136
-6.118482570673472,106.85818683363622
-6.1184831037543095,106.85817781591683
-6.118483636905567,106.85816879820165
-6.118484170035886,106.85815978048522
-6.118484703091134,106.8581507627643
-6.118485236202618,106.85814174504672
-6.1184857695591885,106.85813272734383
-6.118486303299167,106.85812370966389
-6.118486837337168,106.85811469200178
-6.118487371525929,106.85810567434869
-6.118487905771102,106.85809665669898
-6.118488440186903,106.8580876390595
-6.118488974938918,106.85807862144021
-6.118489510100526,106.85806960384548
-6.118490045421386,106.85806058626031
-6.118490580580221,106.8580515686654
-6.118491115399172,106.8580425510501
-6.118491650149378,106.85803353343069
-6.118492185189393,106.85802451582867
-6.118492720713635,106.85801549825572
-6.118493256457585,106.85800648069596
-6.118493792077631,106.85799746312875
-6.118494327421016,106.85798844554492
-6.118494862812432,106.85797942796398
-6.118495398649274,106.85797041040983
-6.118495935167528,106.85796139289667
-6.118496472241217,106.8579523754169
-6.118497009695846,106.85794335796007
-6.118497547459789,106.85793434052188
-6.118498085668584,106.85792532311058
-6.11849862448146,106.85791630573586
-6.118499163945734,106.85790728840054
-6.118499703905995,106.85789827109514
-6.118500244187157,106.85788925380898
-6.1185007847316895,106.85788023653868
-6.118501325673885,106.85787121929283
-6.11850186716129,106.85786220208087
-6.118502409109518,106.85785318489727
-6.118502951092859,106.85784416771453
-6.118503492669889,106.85783515050423
-6.118504033875003,106.85782613327012
-6.118504575374789,106.85781711605884
-6.118505117845668,106.85780809891749
-6.118505660854517,106.85779908181256
-6.118506202636346,106.85779006461378
-6.118506741642402,106.85778104720515
-6.118507284099699,106.85777202999876
-6.11850784460446,106.85776301397502
-6.11850843736549,106.85775400008893
-6.1185090605335075,106.85774498822302
-6.118509697418145,106.85773597726855
-6.11851033150218,106.85772696612811
-6.118510957858599,106.85771795447441
-6.118511580831646,106.85770894259613
-6.118512204781799,106.85769993078303
-6.118512830752421,106.85769091910404
-6.118513457389382,106.85768190746855
-6.118514083379035,106.85767289578865
-6.118514708516436,106.85766388405095
-6.118515333320845,106.85765487229072
-6.118515958278024,106.85764586054088
-6.118516583399399,106.85763684880204
-6.118517208416673,106.85762783705572
-6.118517833094489,106.85761882528566
-6.1185184575283,106.85760981349863
-6.118519081989455,106.85760080171356
-6.118519706708078,106.85759178994653
-6.118520331572423,106.85758277818967
-6.118520956307098,106.85757376642371
-6.118521580692543,106.85756475463329
-6.118522204910344,106.85755574283112
-6.118522829314675,106.85754673104202
-6.118523454176158,106.85753771928493
-6.118524079238349,106.85752870754193
-6.118524704041344,106.85751969578082
-6.118525328228961,106.85751068397667
-6.118525952024456,106.85750167214498
-6.118526575851405,106.85749266031527
-6.118527200033077,106.85748364851015
-6.118527824394864,106.85747463671784
-6.118528448608276,106.85746562491595
-6.118529072395046,106.85745661308518
-6.118529695698879,106.85744760121979
-6.11853031852473,106.85743858931784
-6.118530941072619,106.85742957739282
-6.11853156431076,106.85742056551943
-6.118532189396364,106.85741155378733
-6.118532816301106,106.85740254219549
-6.118533440831418,106.85739353042405
-6.118534057879085,106.85738451808321
-6.118534661103362,106.85737550474445
-6.118535240193456,106.85736648985456
-6.11853578404388,106.85735747283546
-6.118536288031119,106.8573484534732
-6.118536767669105,106.85733943268501
-6.118537242365954,106.85733041160694
-6.118537725921388,106.85732139104697
-6.118538215750472,106.85731237085488
-6.1185387062958005,106.85730335070669
-6.118539193807986,106.85729433038351
-6.118539679263093,106.85728530994142
-6.118540164397045,106.85727628948071
-6.11854065025692,106.85726726906216
-6.118541136276136,106.8572582486541
-6.118541621659599,106.85724922821171
-6.1185421059802865,106.85724020771082
-6.118542589585406,106.85723118717054
-6.118543072918204,106.85722216661544
-6.118543556223541,106.85721314605908
-6.118544039370927,106.85720412549432
-6.1185445221894765,106.85719510491177
-6.118545004616222,106.85718608430794
-6.118545486772129,106.85717706368942
-6.118545968795543,106.85716804306374
-6.1185464507916905,106.8571590224366
-6.118546932814893,106.85715000181095
-6.118547414914691,106.85714098118943
-6.118547897120428,106.85713196057364
-6.118548379433405,106.85712293996363
-6.118548861852175,106.85711391935935
-6.118549344350812,106.85710489875939
-6.118549826872675,106.85709587816069
-6.118550309361572,106.85708685756022
-6.118550791831253,106.8570778369587
-6.118551274374817,106.85706881636116
-6.118551757084285,106.85705979577261
-6.118552239922433,106.85705077519103
-6.1185527227194045,106.85704175460722
-6.118553205306452,106.85703273401205
-6.118553687659169,106.8570237134042
-6.118554169887136,106.8570146927896
-6.118554652099961,106.85700567217418
-6.118555134320857,106.85699665155921
-6.118555616500497,106.856987630942
-6.118556098592156,106.85697861032004
-6.1185565806202,106.85696958969464
-6.118557062662951,106.85696056907003
-6.118557544799202,106.85695154845045
-6.1185580270967,106.8569425278396
-6.118558509615613,106.85693350724075
-6.118558992390137,106.85692448665577
-6.118559475170542,106.85691546607111
-6.118559957531387,106.85690644546365
-6.1185604392121915,106.85689742481927
-6.118560921563207,106.8568884042112
-6.1185614068333045,106.8568793837615
-6.118561897162053,106.85687036358682
-6.118562393694598,106.8568613437548
-6.118562897081301,106.85685232430863
-6.118563407616112,106.85684330527054
-6.118563923052071,106.85683428651338
-6.118564440028904,106.85682526784446
-6.1185649555983845,106.85681624909473
-6.11856546943878,106.85680723024574
-6.118565982248826,106.85679821133755
-6.118566494658376,106.85678919240625
-6.118567006899304,106.85678017346518
-6.118567519065182,106.85677115451976
-6.118568031190604,106.85676213557203
-6.118568543017561,106.85675311660718
-6.118569054197256,106.85674409760526
-6.1185695645146785,106.85673507855394
-6.118570074347183,106.85672605947484
-6.118570584235987,106.85671704039893
-6.1185710946024505,106.85670802135039
-6.118571605395373,106.85669900232627
-6.118572116447115,106.85668998331697
-6.118572627618758,106.85668096431455
-6.118573138872249,106.85667194531682
-6.118573650191692,106.85666292632287
-6.118574161608892,106.85665390733452
-6.1185746733050825,106.85664488836217
-6.118575185490504,106.85663586941794
-6.118575698241666,106.8566268505062
-6.118576211260903,106.85661783160988
-6.118576724185965,106.85660881270817
-6.118577236790822,106.85659979378809
-6.118577749190487,106.85659077485617
-6.118578261552009,106.85658175592192
-6.11857877393867,106.85657273698902
-6.118579286180846,106.85656371804801
-6.118579798078748,106.8565546990877
-6.118580309650903,106.85654568010901
-6.1185808213559465,106.85653666113727
-6.118581333698269,106.8565276422003
-6.118581846499907,106.85651862328857
-6.118582358345417,106.85650960432467
-6.118582867724518,106.85650058522607
-6.118583375614763,106.85649156604585
-6.118583887058434,106.85648254705877
-6.118584407298106,106.85647352855058
-6.118584932380699,106.85646451030748
-6.118585444801112,106.85645549137946
-6.118585926190618,106.85644647077048
-6.118586368713054,106.85643744809465
-6.11858677937846,106.85642842382624
-6.118587166308464,106.85641939850214
-6.118587537299034,106.85641037255684
-6.118587899689426,106.85640134628125
-6.118588260692334,106.85639231995194
-6.118588623785134,106.85638329369962
-6.118588987508209,106.85637426746224
-6.118589350121692,106.85636524116728
-6.118589711799778,106.85635621483243
-6.118590075015554,106.85634718858367
-6.118590442159536,106.85633816254233
-6.118590809697549,106.85632913652964
-6.118591167626448,106.85632011003912
-6.118591506747936,106.85631108260442
-6.11859184336046,106.85630205503571
-6.118592218954861,106.85629302940451
-6.118592672901322,106.85628400767544
-6.11859319555323,106.85627498934825
-6.1185937388819855,106.85626597199263
-6.118594257495743,106.85625695331277
-6.118594744850706,106.85624793298676
-6.11859521780348,106.85623891188173
-6.118595692535943,106.85622989083514
-6.118596176275931,106.85622087027114
-6.118596671518705,106.85621185039548
-6.118597178392264,106.85620283126134
-6.118597678645312,106.8561938117312
-6.118598145294361,106.85618479010188
-6.1185985510812895,106.85617576493215
-6.118598867430775,106.85616673635795
-6.118599065283544,106.85615770509547
-6.118599136604677,106.85614867194587
-6.118599149608427,106.85613963801521
-6.118599189687092,106.85613060447712
-6.118599291298586,106.85612157178143
-6.118599355519092,106.85611253848256
-6.118599262484946,106.85610350292689
-6.118598933005176,106.85609446985832
-6.118598352788205,106.85608545422903
-6.11859752290368,106.85607646955911
-6.118596579773101,106.85606749615017
-6.118595760242861,106.85605848965716
-6.118595233837261,106.85604942045896
-6.118594592586492,106.85604038576334
-6.118593146277494,106.85603154454554
-6.118590714958757,106.85602290867162
-6.11858818960775,106.85601418154795
-6.1185862988443365,106.85600516289578
-6.118583641855077,106.85599662139019
-6.118578424577588,106.85598946721915
-6.118571873207887,106.85598302551738
-6.118565584892956,106.85597648477766
-6.11855921456905,106.85597021661714
-6.1185521906704485,106.85596469353536
-6.118544570397092,106.85595980127805
-6.118536568734987,106.8559554620736
-6.118528075799655,106.85595294165313
-6.118519097816329,106.85595264309178
-6.1185099943648655,106.85595292480961
-6.1185009926033755,106.85595275937312
-6.118492048176439,106.85595243554883
-6.118483094181796,106.85595234906859
-6.118474114144222,106.85595261579539
-6.118465130773689,106.8559531341152
-6.118456165226071,106.85595381805634
-6.118447225785765,106.8559546880447
-6.118438316673091,106.85595579698817
-6.118429435783505,106.85595713902168
-6.1184205693927245,106.85595860026466
-6.118411702808967,106.85596005768275
-6.118402829329356,106.85596145793397
-6.118393951215231,106.8559628258769
-6.118385071457187,106.85596419141773
-6.118376198422369,106.85596560352454
-6.118367345610553,106.85596712936244
-6.118358525092727,106.85596882842027
-6.118349730877363,106.85597066728442
-6.118340945746532,106.85597255479962
-6.118332154555959,106.85597441069002
-6.118323357647895,106.85597623580941
-6.118314561902098,106.85597806525976
-6.11830577302729,106.85597992826231
-6.118296989785425,106.85598181912393
-6.118288208433078,106.85598371955936
-6.118279425959928,106.85598561474133
-6.118270642972219,106.85598750690608
-6.11826186118451,106.8559894035191
-6.118253081387134,106.85599130826414
-6.118244300356811,106.85599320840092
-6.1182355137813955,106.85599508673347
-6.118226722026339,106.85599694525911
-6.1182179429572185,106.85599885778224
-6.118209198490272,106.85600091472678
-6.118200498509089,106.85600315675968
-6.118191824205142,106.85600550590142
-6.118183152763035,106.85600786758941
-6.118174472650569,106.85601019303532
-6.118165790161046,106.85601250576609
-6.118157112979547,106.85601483506527
-6.118148440388242,106.8560171812321
-6.11813975990655,106.85601950399243
-6.11813105905134,106.85602176286194
-6.1181223552591995,106.85602401367443
-6.118113702617842,106.85602643025166
-6.118105152052724,106.85602917620577
-6.118096690260633,106.85603220803044
-6.11808826180483,106.85603534635118
-6.118079818706459,106.85603843600211
-6.118071357933106,106.85604146762944
-6.118062891787168,106.85604448162749
-6.118054430410288,106.85604751129272
-6.118045973631416,106.85605055604763
-6.11803751822451,106.85605360528018
-6.118029061574581,106.85605665039964
-6.11802060364928,106.85605969135887
-6.118012145097943,106.85606273036572
-6.118003686566112,106.85606576955205
-6.117995228685059,106.85606881076367
-6.11798677208257,106.85607185577882
-6.117978316637281,106.85607490418073
-6.117969859717249,106.8560779481968
-6.1179613981675764,106.85608097852226
-6.117952932173364,106.85608399573081
-6.1179444719066485,106.85608702993386
-6.1179360294108704,106.85609011675123
-6.117927619243851,106.85609329405852
-6.117919261474839,106.85609660467574
-6.117910976119114,106.85610009029688
-6.117902757637834,106.85610373459501
-6.117894569906007,106.8561074517971
-6.117886376579587,106.85611115578939
-6.117878166484798,106.85611482009989
-6.117869948618531,106.85611846605153
-6.117861732080904,106.85612211520906
-6.117853519637435,106.85612577408857
-6.117845309468567,106.85612943831364
-6.117837099725429,106.85613310344631
-6.117828889421827,106.85613676719298
-6.117820678135089,106.85614042866086
-6.117812465551045,106.85614408720073
-6.117804252373025,106.85614774442323
-6.117796039903557,106.85615140326986
-6.117787829250882,106.85615506624113
-6.117779619701078,106.8561587317044
-6.117771409574118,106.85616239583574
-6.117763197459471,106.85616605542867
-6.117754984155773,106.85616971233641
-6.117746771514597,106.85617337082377
-6.117738561037604,106.85617703433374
-6.117730351728688,106.85618070044565
-6.117722141523373,106.85618436423076
-6.117713928885477,106.85618802207993
-6.117705715583148,106.85619167863399
-6.117697504650587,106.85619534169471
-6.1176892978763435,106.85619901572068
-6.117681090171049,106.85620268671332
-6.1176728740891155,106.8562063343511
-6.117664646547339,106.8562099505223
-6.117656425845571,106.85621358696257
-6.117648236837704,106.85621731371889
-6.117640119836407,106.85622121265791
-6.1176321594942245,106.85622539953872
-6.11762444108954,106.85622998596314
-6.117616898655689,106.85623487155276
-6.117609323409953,106.85623975576273
-6.1176015778893715,106.85624442904773
-6.117594013406025,106.85624930997001
-6.1175871518200085,106.85625503773929
-6.117580997244454,106.85626162309482
-6.117575013103529,106.85626842041877
-6.11756882724637,106.8562749769754
-6.1175626316146205,106.8562815048287
-6.117556723294085,106.85628833212868
-6.117551416017867,106.85629564802738
-6.117547028507548,106.8563035082932
-6.11754350940566,106.85631181919784
-6.117540347053478,106.85632030752431
-6.117537210606584,106.8563287881063
-6.117534279476838,106.85633731745729
-6.1175317886961285,106.85634598093704
-6.117529713231831,106.8563547724182
-6.117527849541838,106.8563636229759
-6.117526049059273,106.85637248003098
-6.1175243627650815,106.8563813509857
-6.11752288295191,106.85639025576508
-6.1175216413347275,106.8563992013059
-6.117520582334189,106.85640817582846
-6.117519651399634,106.85641716681411
-6.117518882169731,106.8564261698269
-6.117518363935661,106.85643518553155
-6.117518143315525,106.85644421350429
-6.117518098519654,106.85645324880234
-6.117518067495566,106.85646228540395
-6.117517961209722,106.85647131948762
-6.1175178443658895,106.85648035186422
-6.117517800337544,106.85648938392521
-6.117517855349056,106.8564984166632
-6.117517940521329,106.85650745040705
-6.117517979913269,106.85651648539319
-6.117517977900533,106.85652552062585
-6.1175180463163095,106.85653455346079
-6.117518298701528,106.85654358127616
-6.117518734766267,106.85655260415191
-6.117519250270696,106.85656162463525
-6.117519747047523,106.856570645103
-6.117520229407845,106.85657966522793
-6.117520762300968,106.85658868308269
-6.117521406753415,106.8565976960669
-6.117522192828836,106.85660669729572
-6.117523138095888,106.85661567815552
-6.117524224048819,106.85662463765462
-6.1175252962209905,106.85663360357364
-6.117526168319324,106.85664261043023
-6.117526841729756,106.85665165454986
-6.11752784462563,106.85666062505831
-6.1175297522058125,106.85666940239624
-6.117532457008672,106.85667801942829
-6.117535319926401,106.85668662764438
-6.117537991239591,106.85669528771722
-6.1175408599834125,106.85670383159072
-6.1175443828343,106.85671207810968
-6.117548475615676,106.85672011311368
-6.117552697750798,106.8567281932228
-6.1175573612146765,106.85673594880025
-6.117563748636977,106.85674218392438
-6.117571639954667,106.85674666656848
-6.1175800259583655,106.85674991979066
-6.117588619553966,106.85675254999938
-6.117597297222548,106.85675492600886
-6.117606067920462,106.8567568658839
-6.117614946780276,106.85675819279885
-6.117623873361472,106.85675924280729
-6.117632759202693,106.85676054372924
-6.117641576108985,106.85676226297326
-6.117650365645178,106.85676415069236
-6.11765916935979,106.85676595714908
-6.117667993713445,106.85676764258585
-6.117676826611538,106.85676927828702
-6.117685656825987,106.85677093040337
-6.117694482184786,106.85677261134623
-6.117703305198882,106.85677430573791
-6.117712128297545,106.85677599882601
-6.117720952817907,106.8567776836079
-6.117729779517741,106.85677935719211
-6.117738608616514,106.85678101931448
-6.117747435367816,106.85678269383807
-6.117756252322818,106.85678441775597
-6.117765052870018,106.85678622380057
-6.1177738380151645,106.85678810599957
-6.11778261272621,106.85679003824795
-6.117791381795233,106.85679199552035
-6.117800148165703,106.85679396382348
-6.117808913819728,106.85679593490114
-6.117817680576474,106.8567979011927
-6.1178264486805265,106.8567998617166
-6.1178352174577055,106.85680181933006
-6.117843986245282,106.85680377684645
-6.117852754661864,106.8568057359515
-6.11786152251483,106.85680769757434
-6.117870289669475,106.8568096623803
-6.1178790568059505,106.85681162729382
-6.117887825231909,106.85681358635863
-6.117896596208273,106.85681553382915
-6.117905369840291,106.85681746919508
-6.117914145219139,106.85681939653999
-6.117922921411145,106.856821320065
-6.117931697696349,106.85682324311473
-6.117940473564929,106.8568251681917
-6.117949248599593,106.85682709736442
-6.1179580246579945,106.85682902186771
-6.117966806086459,106.85683092108489
-6.117975597079935,106.85683277511261
-6.117984392864692,106.85683460651371
-6.117993177978748,106.85683648845935
-6.118001936923726,106.85683849425274
-6.118010676958355,106.85684058788739
-6.118019434828907,106.85684259171855
-6.118028247443656,106.85684432653619
-6.118037117656784,106.85684576182076
-6.118046017921736,106.85684699979161
-6.11805492442412,106.85684813348576
-6.118063842954572,106.85684917055211
-6.118072790570939,106.85685008615208
-6.118081757849229,106.85685095927339
-6.1180906510348905,106.85685219946234
-6.118099367463719,106.85685424678742
-6.118107917234996,106.8568570358774
-6.118116394170268,106.85686012491357
-6.118124812984389,106.85686332290166
-6.118133044948433,106.85686689843233
-6.118140978112622,106.85687109738087
-6.118148679749997,106.85687576837636
-6.118156277631777,106.85688062515368
-6.118163805112137,106.85688556478875
-6.118171182720341,106.85689070346733
-6.118178343716433,106.85689614245325
-6.118185347498174,106.8569018019418
-6.118192303910467,106.85690752969674
-6.118199270180461,106.85691324094643
-6.11820616464428,106.85691902905499
-6.118212885428294,106.8569250135829
-6.118219416113892,106.85693121441307
-6.1182258474038695,106.8569375264786
-6.118232273456519,106.8569438409476
-6.118238742202706,106.8569501066019
-6.118245267711553,106.85695631442564
-6.118251855006244,106.85696246403894
-6.118258410698162,106.85696864631703
-6.118264776804755,106.8569750120317
-6.118270833898145,106.85698167447495
-6.118276657533087,106.85698855764049
-6.118282382718764,106.85699552782953
-6.118288106278984,106.85700249168038
-6.1182938520421235,106.85700943293759
-6.118299634768887,106.85701634466008
-6.118305425459879,106.85702325246984
-6.1183111310209854,106.85703022968346
-6.118316657962365,106.85703734957102
-6.118322002785319,106.85704461191335
-6.1183272429064575,106.85705195041358
-6.118332455854336,106.85705930031214
-6.118337694496145,106.85706663149007
-6.118342998762667,106.85707393199944
-6.118348355387708,106.85708121786246
-6.118353450271134,106.85708866270592
-6.118357875401216,106.8570964889145
-6.118361598026971,106.85710470839152
-6.1183650270886,106.85711308530368
-6.118368535445036,106.8571214071508
-6.1183721703896365,106.85712966045273
-6.118375871701259,106.8571378974486
-6.118379515692213,106.85714617970388
-6.118382765747202,106.85715459996841
-6.118385273740542,106.85716324825393
-6.118387155063124,106.85717208481543
-6.118388866034344,106.85718097446853
-6.118390739149342,106.85718981701795
-6.1183926613454656,106.85719863809977
-6.118394426153589,106.85720748971718
-6.118395903740227,106.85721640092049
-6.118397108601102,106.85722535753243
-6.118398072570091,106.85723434117358
-6.118398845657507,106.85724334118443
-6.1183994907786206,106.85725235238648
-6.118400054807183,106.85726137032431
-6.118400501575983,106.85727039362867
-6.118400768722663,106.85727942190812
-6.118400838290717,106.8572884543188
-6.118400797569655,106.857297488944
-6.118400748204773,106.85730652372916
-6.118400742428637,106.8573155575972
-6.118400758053752,106.85732459094308
-6.118400767074672,106.85733362427764
-6.11840075647132,106.85734265785227
-6.1184007338631305,106.8573516915608
-6.1184007082798715,106.85736072527274
-6.118400685321574,106.85736975891987
-6.1184006662521355,106.8573787925127
-6.118400651884197,106.85738782606768
-6.118400637870028,106.85739685962866
-6.11840061394748,106.85740589327098
-6.118400569276239,106.85741492705128
-6.118400487641093,106.85742396059436
-6.1184003476914555,106.85743299311245
-6.118400130414806,106.85744202387482
-6.118399850044486,106.8574510531126
-6.118399544149214,106.85746008173197
-6.118399247774999,106.85746911058044
-6.118398967128849,106.8574781398078
-6.118398692352365,106.85748716917522
-6.118398414367179,106.85749619846291
-6.118398132129359,106.85750522764725
-6.1183978486214645,106.85751425680284
-6.11839756649665,106.85752328599582
-6.118397285737975,106.85753231522384
-6.118397005126653,106.85754134445367
-6.118396723628059,106.85755037365729
-6.118396441455355,106.85755940284177
-6.118396159325241,106.85756843202829
-6.11839587782672,106.85757746123423
-6.118395596796696,106.8575864904544
-6.118395315800467,106.85759551967546
-6.118395034480532,106.85760454888646
-6.118394752880915,106.85761357808877
-6.118394471175166,106.8576226072878
-6.118394189510822,106.85763163648808
-6.11839390791533,106.8576406656905
-6.118393626381594,106.85764969489485
-6.118393344904841,106.85765872410101
-6.118393063489843,106.85766775330913
-6.118392782143819,106.85767678251942
-6.118392500845242,106.85768581173122
-6.118392219467602,106.85769484094051
-6.118391937860463,106.85770387014257
-6.118391655969846,106.8577128993357
-6.118391374055747,106.85772192852806
-6.118391092441772,106.85773095772988
-6.118390811281841,106.85773998694602
-6.11839053023687,106.85774901616578
-6.118390248879217,106.85775804537576
-6.118389967001215,106.85776707456938
-6.118389684966678,106.85777610375798
-6.118389403230046,106.85778513295573
-6.1183891219936255,106.85779416216901
-6.1183888408729326,106.85780319138634
-6.118388559402013,106.8578122205936
-6.118388277406085,106.85782124978506
-6.118387995318543,106.85783027897217
-6.118387713645696,106.8578393081685
-6.118387432538853,106.85784833738015
-6.118387151482713,106.85785736659918
-6.118386869894767,106.85786639581613
-6.118386587674901,106.85787542502172
-6.118386305538591,106.85788445420702
-6.1183860242634225,106.8578934833637
-6.11838574367301,106.85790251251376
-6.11838546213687,106.8579115417255
-6.118385177624909,106.85792057105525
-6.118384876815389,106.85792959991146
-6.1183845314165,106.8579386268438
-6.118384113434042,106.85794765040798
-6.1183836269136345,106.85795667073249
-6.118383108780482,106.85796568955983
-6.1183825959394555,106.85797470863437
-6.118382100089404,106.85798372851083
-6.118381612160663,106.8579927487637
-6.118381122912374,106.85800176895908
-6.118380629474742,106.85801078895922
-6.118380133716283,106.85801980884666
-6.118379637540077,106.85802882870613
-6.118379141890257,106.858037848585
-6.118378647067158,106.85804686850555
-6.118378153289892,106.85805588848541
-6.118377660037465,106.85806490849696
-6.118377166340813,106.85807392848527
-6.11837667135645,106.85808294840234
-6.1183761754722426,106.85809196826868
-6.118375679747491,106.85810098814217
-6.118375185107686,106.8581100080737
-6.118374691324393,106.85811902805364
-6.118374197603301,106.85812804804266
-6.118373703233738,106.85813706800411
-6.118373208138944,106.85814608792198
-6.1183727125212695,106.85815510778933
-6.118372216679115,106.85816412761318
-6.118371721518752,106.85817314748982
-6.118371228186314,106.85818216755078
-6.1183707371072416,106.85819118785062
-6.1183702446054795,106.85820020800602
-6.118369745557191,106.85820922747907
-6.118369238045102,106.85821824606748
-6.118368736366728,106.8582272652664
-6.118368259930422,106.85823628710598
-6.118367807624261,106.85824531172956
-6.11836729004444,106.85825433116204
-6.118366594196575,106.8582633352585
-6.118365665957373,106.85827231902508
-6.11836459954863,106.85828129044769
-6.1183635112807195,106.85829025944956
-6.11836246305942,106.85829923146649
-6.118361432668435,106.85830820499577
-6.118360390518198,106.85831717787748
-6.118359301197258,106.85832614569756
-6.118358121972133,106.85833510120689
-6.118356813205668,106.85834403755318
-6.118355399902141,106.85835295835858
-6.118353963350808,106.85836187636558
-6.118352577453701,106.85837080307827
-6.118351208766677,106.85837973212728
-6.1183497547771495,106.85838864564315
-6.118348127524938,106.85839752827536
-6.118346352378605,106.85840638423569
-6.11834450447531,106.85841522632673
-6.118342648918877,106.85842406580353
-6.1183408056055955,106.85843290693101
-6.118338981968295,106.85844175204691
-6.118337174998198,106.85845060106863
-6.11833534338599,106.85845944503534
-6.118333437066957,106.85846827295534
-6.11833141822571,106.8584770759709
-6.118329281130365,106.85848585081375
-6.118327025541398,106.85849459521454
-6.118324668781971,106.8585033123949
-6.118322255020657,106.85851201396972
-6.118319830167224,106.858520712138
-6.118317425197853,106.85852941556013
-6.11831505436361,106.85853812893329
-6.118312728634248,106.85854685600911
